filename,title,rating,ship,language,category,lovers,wordcount,published,hits,freeform_tags
104_16.txt,Weeb Adventures,mature,none,English,het,Harry Potter/Sue Li,85124,2019-08-24,1999,Post-Hogwarts|Comedy|Humor|Adventure|World Travel|Fantasy Creatures|Monster Girls|Harpies|Banter|Crack|Anime References|Pop Culture|Alcohol|Demons|Demon Summoning|Hangover|Bathing|Sentient Hogwarts|Dragons|Phoenixes|Naga|Rituals|Unspeakables
104_17.txt,Every breath we took,general,none,English,slash,Draco Malfoy/Harry Potter,272,2020-03-27,783,Ambiguous/Open Ending|Drarry Discord Writers Corner Drabble Challenge|thoughts of cheating
104_18.txt,200 Things I'm Not Allowed to do at Hogwarts,teen,none,English,het,Hermione Granger/Ron Weasley,35439,2018-12-28,1039,Humor|Romance
104_19.txt,Hetkiä helteen syleilyssä,mature,none,Suomi,femslash,Lily Evans Potter/Mary Macdonald,2118,2020-03-27,8,Recreational Drug Use|Hippies|Politics|Mild Smut|Post-Hogwarts|Romance|Drama|Alternate Universe - Canon Divergence
104_20.txt,Fragments,teen,none,English,het,Hermione Granger/Severus Snape,19395,2018-12-28,5890,Romance|Humor|Drama|Comedy|Family
105_1.txt,"Born a Gryffindor, Raised a Slytherin",general,none,English,none,Ginny Weasley/Harry Potter,46314,2019-11-07,3139,Hogwarts|Dark Harry Potter|Slytherin|Gryffindor
105_2.txt,Sabotage,mature,none,English,slash,none,12268,2019-07-03,21021,Threesome - M/M/M|Polyamory|Live in Lover|Drama|Mpreg|Angst|Threesome gone wrong|Bad Communication|:)
105_3.txt,Of a Linear Circle - Part VIII - The Second Wizarding War,mature,none,English,multi,Nizar Slytherin/Severus Snape,309483,2019-03-13,89720,Alternate Universe - Canon Divergence|Post-Goblet of Fire|Time Travel|Odd Methods of Time Travel|GFY|non-canon relationships|Poly Relationships|Implied/Referenced Child Abuse|Past Child Abuse|Lily Evans &amp; Severus Snape Friendship|You will never take that tag from me|Good Slytherins|Jewish Characters|poc characters|Lewis Carrol was a fucking Ravenclaw|Adoption|Magical Adoption|Portraits with Opinions|portraits with vital roles|government shenanigans|Ministry of Magic|Second Wizarding War|Identity Reveal|Identity Issues|identity dysphoria|Multiple Pairings|Family Secrets|Abusive Dursley Family|Triad Marriage|Lavender Brown is NOT WHITE|Every House has its share of Assholes|Full Death Eater Cast|And Then Some|because Voldemort is supposed to have an army|Peter Pettigrew is still annoying|So is Lucius Malfoy|The Order of the Phoenix - Freeform|The Underground|basilisks are awesome|Loving Marriage|Healthy Relationships|Don&#39;t copy to another site|Politics
105_4.txt,All of You (based on the song by John Legend),notrated,none,English,slash,Blaise Zabini/Harry Potter,550,2020-03-27,476,none
105_5.txt,Baby's Breath: A flower that survived war,teen,none,English,multi,Draco Malfoy/Hermione Granger,51214,missing data,missing data,none
105_6.txt,Felix Fortuna,teen,none,English,none,none,45023,missing data,missing data,none
105_7.txt,Sink So Low (Undercover),explicit,none,English,het,Hermione Granger/Tom Riddle,56964,missing data,missing data,none
105_8.txt,That Was Part of the Plan,mature,none,English,multi,none,247288,missing data,missing data,none
105_9.txt,Just a Dream,mature,none,English,slash,Harry Potter/Voldemort,100,missing data,missing data,none
105_10.txt,Luna Mula,mature,none,Français,het,Hermione Granger/Severus Snape,37338,missing data,missing data,none
105_11.txt,Клеверные стрелы,general,none,Русский,multi,Luna Lovegood/Rolf Scamander,1187,missing data,missing data,none
105_12.txt,Wolfstar fics that are quite enjoyable if I do say so myself: a list,general,none,English,slash,Remus Lupin/Sirius Black,1165,missing data,missing data,none
105_13.txt,Fan art for Green and Gold,general,none,English,none,none,0,missing data,missing data,none
105_14.txt,Dared to Say,general,none,English,slash,Draco Malfoy/Harry Potter,1600,missing data,missing data,none
105_15.txt,To Love And All It Entails,explicit,none,English,het,Hermione Granger/Severus Snape,23565,missing data,missing data,none
105_16.txt,Daisy Dursley,general,none,English,het,Ginny Weasley/Harry Potter,4786,missing data,missing data,none
105_17.txt,You Don't Own Me,teen,none,English,none,Harry Potter (Friendship)/Hermione Granger,67832,missing data,missing data,none
105_18.txt,eruption of stars,notrated,none,English,gen,Kreacher/Regulus Black,4561,missing data,missing data,none
105_19.txt,Dark Humor,teen,none,English,het,Lucius Malfoy/Narcissa Black Malfoy,60585,missing data,missing data,none
105_20.txt,Becoming a child of the moon,explicit,none,English,het,Fenrir Greyback/Hermione Granger,6473,missing data,missing data,none
106_1.txt,Otium,explicit,none,English,multi,Draco Malfoy/Harry Potter,35018,missing data,missing data,none
106_2.txt,Unspeackable Deeds,mature,none,English,multi,Harry Potter/Tom Riddle | Voldemort,1594,missing data,missing data,none
106_3.txt,Alchemy,explicit,none,English,het,Draco/Hermione,31505,missing data,missing data,none
106_4.txt,Luke Skywalker and the Jedi Holocron,general,none,English,gen,none,322,missing data,missing data,none
106_5.txt,Impose,mature,none,Português brasileiro,het,Marlene McKinnon/Sirius Black,97712,missing data,missing data,none
106_6.txt,"I Beg Your Pardon, Potter?",mature,none,English,multi,Draco Malfoy/Harry Potter,113549,missing data,missing data,none
106_7.txt,Harry Potter and the Half-Blood Prince,teen,none,English,gen,James/Lily,81892,missing data,missing data,none
106_8.txt,Drink You Gone,general,none,English,het,Newt Scamander/Tina Goldstein,1991,missing data,missing data,none
106_9.txt,Snowball Kisses,explicit,none,English,slash,Draco Malfoy/Harry Potter,21725,missing data,missing data,none
106_10.txt,Hogwarts hears of the Coronavirus,general,none,English,gen,none,1383,missing data,missing data,none
106_11.txt,I Need You There,mature,none,English,multi,Draco Malfoy/Harry Potter,11931,missing data,missing data,none
106_12.txt,A Final Promise,teen,none,English,slash,Draco Malfoy/Harry Potter,272,missing data,missing data,none
106_13.txt,Pierres et Larmes,mature,none,Français,het,George Weasley/Hermione Granger,5869,missing data,missing data,none
106_14.txt,The Tale of Alexander Hamilton,general,none,English,multi,Alexander Hamilton/Elizabeth &quot;Eliza&quot; Schuyler,683,missing data,missing data,none
106_15.txt,Transform,notrated,none,English,slash,Draco Malfoy/Harry Potter,43610,missing data,missing data,none
106_16.txt,Cursed,explicit,none,English,multi,none,16100,missing data,missing data,none
106_17.txt,Impossibilities,explicit,none,English,multi,Draco Malfoy/Harry Potter,13192,missing data,missing data,none
106_18.txt,"Prompts for Everyone (tag me, you cowards)",notrated,none,English,multi,Arya Stark/Gendry Waters,297,missing data,missing data,none
106_19.txt,The Tree,notrated,none,English,het,Draco Malfoy/Hermione Granger,1566,missing data,missing data,none
106_20.txt,Miss Potter,general,none,English,gen,none,267,missing data,missing data,none
107_1.txt,Child of Silence,mature,none,English,multi,Loki/Tony Stark,99855,missing data,missing data,none
107_2.txt,A Witches' War Journal (The Hogwarts Days),teen,none,English,multi,none,84480,missing data,missing data,none
107_3.txt,Secret Admirer,mature,none,English,multi,Draco Malfoy/Harry Potter,21085,missing data,missing data,none
107_4.txt,Orgullo destrozado,mature,none,Español,slash,Lucius Malfoy/Remus Lupin,12918,missing data,missing data,none
107_5.txt,Even If It's Not for Him [FANART],general,none,English,slash,Draco Malfoy/Harry Potter,53,missing data,missing data,none
107_6.txt,Where the end begins (meet me),notrated,none,English,multi,Harry Potter/Tom Riddle | Voldemort,1909,missing data,missing data,none
107_7.txt,Don't let it drop,explicit,none,English,multi,none,2270,missing data,missing data,none
107_8.txt,The Promise,mature,none,English,het,Draco Malfoy/Original Female Character(s),64586,missing data,missing data,none
107_9.txt,Untimely Crossings,notrated,none,English,het,Luna Lovegood/Tom Riddle,7168,missing data,missing data,none
107_10.txt,"A plan, by Seamus Finnigan",general,none,English,slash,Draco Malfoy/Harry Potter,272,missing data,missing data,none
107_11.txt,Breeding Ground: Easing Diplomatic Tensions,explicit,none,English,multi,Andromeda Black Tonks/Harry Potter,3353,missing data,missing data,none
107_12.txt,I'm So Tired,teen,none,English,slash,Draco Malfoy/Harry Potter,77164,missing data,missing data,none
107_13.txt,Brothers,teen,none,English,gen,Regulus Black/Sirius Black,100,missing data,missing data,none
107_14.txt,Finally With You,teen,none,English,slash,Draco Malfoy/Harry Potter,272,missing data,missing data,none
107_15.txt,Burning love,teen,none,English,multi,Charlie Weasley/Original Male Character(s),1477,missing data,missing data,none
107_16.txt,Familiarity,general,none,English,gen,Regulus Black/Sirius Black,100,missing data,missing data,none
107_17.txt,He still remembers,teen,none,English,slash,Draco Malfoy/Harry Potter,270,missing data,missing data,none
107_18.txt,Creepy Potter and the Azkaban Breakout,mature,none,English,multi,none,97469,missing data,missing data,none
107_19.txt,Here It Is (Here You Are),mature,none,English,slash,Draco Malfoy/Harry Potter,272,missing data,missing data,none
107_20.txt,Not Everything Is So Easy.,notrated,none,English,slash,Dobby/Draco Malfoy,54766,missing data,missing data,none
108_1.txt,Time flies by,teen,none,English,none,none,11179,missing data,missing data,none
108_2.txt,The Night Before The Wedding,teen,none,English,slash,Draco Malfoy/Harry Potter,544,missing data,missing data,none
108_3.txt,Now That Your Rose Is In Bloom,teen,none,English,het,Hermione Granger/Severus Snape,311669,missing data,missing data,none
108_4.txt,Saviour Strange,general,none,English,slash,Draco Malfoy/Harry Potter,269,missing data,missing data,none
108_5.txt,flames in-between fires,teen,none,English,het,James Potter/Lily Evans Potter,14503,missing data,missing data,none
108_6.txt,Truth Booth,general,none,English,slash,Harry Potter/Tom Riddle,429,missing data,missing data,none
108_7.txt,a maze of memories,general,none,English,slash,Draco Malfoy/Harry Potter,272,missing data,missing data,none
108_8.txt,When I Knew,mature,none,English,slash,Draco Malfoy/Harry Potter,274,missing data,missing data,none
108_9.txt,The Empty Grave of Severus Snape,explicit,none,English,slash,Harry Potter/Severus Snape,29508,missing data,missing data,none
108_10.txt,Touch Has a Memory,teen,none,English,none,Draco Malfoy/Harry Potter,274,missing data,missing data,none
108_11.txt,The Marauder's Guide (To All Things Good),mature,none,English,multi,Original Female Character(s)/Sirius Black,223269,missing data,missing data,none
108_12.txt,Harry and the Order of the Minotaur,mature,none,English,slash,none,39566,missing data,missing data,none
108_13.txt,"A LONG WAY - HOPE, PASSION, LOVE, LIFE",mature,none,English,het,Other(s)/Severus Snape,85598,missing data,missing data,none
108_14.txt,Love Like Ghosts,teen,none,English,slash,Draco Malfoy/Harry Potter,272,missing data,missing data,none
108_15.txt,Domesticity,general,none,English,slash,Draco Malfoy/Harry Potter,272,missing data,missing data,none
108_16.txt,we own the sky,teen,none,English,multi,Kimberly Hart/Trini,227207,missing data,missing data,none
108_17.txt,A Different Kind of Mark,mature,none,English,multi,Draco Malfoy/Harry Potter,7228,missing data,missing data,none
108_18.txt,Tiempo de jugársela,teen,none,Español,none,none,46140,missing data,missing data,none
108_19.txt,Воспитание,teen,none,Русский,multi,Harry Potter/Tom Riddle | Voldemort,336,missing data,missing data,none
108_20.txt,freckles,teen,none,English,slash,Oliver Wood/Percy Weasley,301,missing data,missing data,none
109_1.txt,Made for each other,explicit,none,English,het,Hermione Granger/Remus Lupin,11207,missing data,missing data,none
109_2.txt,Don't Threaten Me With a Good Time,mature,none,English,het,Fred Weasley/Hermione Granger,7358,missing data,missing data,none
109_3.txt,i just can't put my finger on it,mature,none,English,het,George Weasley/Hermione Granger,1211,missing data,missing data,none
109_4.txt,Не так,general,none,Русский,gen,none,1903,missing data,missing data,none
109_5.txt,Just to hear you screaming my name,mature,none,English,slash,Draco Malfoy/Harry Potter,272,missing data,missing data,none
109_6.txt,Mute,teen,none,English,het,Draco Malfoy/Hermione Granger,14273,missing data,missing data,none
109_7.txt,Пятнадцатый,mature,none,Русский,gen,Draco Malfoy/Harry Potter,5418,missing data,missing data,none
109_8.txt,I Don't Really Care,notrated,none,English,multi,Draco Malfoy/Harry Potter,4920,missing data,missing data,none
109_9.txt,I Don't Want To,mature,none,English,multi,Edward Cullen/Harry Potter,15103,missing data,missing data,none
109_10.txt,The Pureblood Cuckoo,mature,none,English,gen,Lucius Malfoy/Narcissa Black Malfoy,9213,missing data,missing data,none
109_11.txt,Their Own Fairytale,notrated,none,English,slash,Harry Potter/Lucius Malfoy,32147,missing data,missing data,none
109_12.txt,Ein ungewöhnliches Geschenk,explicit,none,Deutsch,slash,Gellert Grindelwald/Newt Scamander,7574,missing data,missing data,none
109_13.txt,Beyond What is Right (to What is Wrong),mature,none,English,slash,Harry Potter/Tom Riddle | Voldemort,1077,missing data,missing data,none
109_14.txt,Howling Good Christmas,notrated,none,English,slash,Fenrir Greyback/Harry Potter,4004,missing data,missing data,none
109_15.txt,Signum Vitalis,teen,none,English,het,Draco Malfoy/Hermione Granger,62350,missing data,missing data,none
109_16.txt,Castle on the Hill,general,none,English,het,Draco Malfoy/Scorpius Malfoy,5197,missing data,missing data,none
109_17.txt,这是憎恨性交，亲爱的,explicit,none,中文,het,Draco Malfoy/Hermione Granger,5714,missing data,missing data,none
109_18.txt,To All The People I've Loved Before,mature,none,English,multi,Draco Malfoy/Harry Potter,2056,missing data,missing data,none
109_19.txt,¡Lo que se hace para no terminar es Azkaban!,mature,none,Español,multi,Lucius Malfoy/Remus Lupin,38983,missing data,missing data,none
109_20.txt,El secreto de James Potter,general,none,Español,slash,James Potter/Tom Riddle,8653,missing data,missing data,none
110_1.txt,Returning to Hogwarts,general,none,English,gen,none,174,missing data,missing data,none
110_2.txt,The Farce of a Trial of Remus Lupin and Sirius Black,general,none,English,multi,Remus Lupin/Sirius Black,2002,missing data,missing data,none
110_3.txt,When Harry met Milly,mature,none,English,het,Harry Potter/Millicent Bulstrode,6084,missing data,missing data,none
110_4.txt,steady as the stars,mature,none,English,het,Ginny Weasley/Harry Potter,28512,missing data,missing data,none
110_5.txt,Bubblegum Pink and Killing Curse Green,teen,none,English,gen,none,4657,missing data,missing data,none
110_6.txt,Libres,teen,none,Español,slash,Albus Severus Potter/Scorpius Malfoy,47012,missing data,missing data,none
110_7.txt,Mad-Eye Moody's Little Marauder,notrated,none,English,gen,Alastor &quot;Mad-Eye&quot; Moody/Harry Potter,21398,missing data,missing data,none
110_8.txt,The Bend and Snap,general,none,English,multi,Fleur Delacour/Hermione Granger,3450,missing data,missing data,none
110_9.txt,"До свидания, мистер Снейп!",notrated,none,Русский,gen,none,28906,missing data,missing data,none
110_10.txt,Not This Time,teen,none,English,het,Hermione Granger/Tom Riddle,823,missing data,missing data,none
110_11.txt,Within the Wards,explicit,none,English,het,Draco Malfoy/Hermione Granger,7023,missing data,missing data,none
110_12.txt,Once Upon an Ancient Forest,mature,none,English,multi,none,4426,missing data,missing data,none
110_13.txt,Three's A Crowd,general,none,English,multi,Albus Severus Potter/Scorpius Malfoy,11577,missing data,missing data,none
110_14.txt,All I Ever Wanted (was to play Strip Quidditch),teen,none,English,slash,Draco Malfoy/Ron Weasley,2200,missing data,missing data,none
110_15.txt,"What is Your Motive, Mr. Min?",teen,none,English,slash,Jung Hoseok | J-Hope/Min Yoongi | Suga,5956,missing data,missing data,none
110_16.txt,To Dwell on Dreams,notrated,none,English,het,Hermione Granger/Ron Weasley,19445,missing data,missing data,none
110_17.txt,Small Steps,mature,none,English,slash,Draco Malfoy/Harry Potter,365,missing data,missing data,none
110_18.txt,Muggle Studies,notrated,none,English,slash,Min Yoongi | Suga/Park Jimin,8591,missing data,missing data,none
110_19.txt,House of Black,notrated,none,English,het,Orion Black/Walburga Black,8443,missing data,missing data,none
110_20.txt,Full Body Control,mature,none,English,het,Draco Malfoy/Hermione Granger,21335,missing data,missing data,none
